TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,SeniorCitizen,Churn
85.5,4,20.95,False,False,False,False,False,False,False,False,0,1
49.55,1,49.55,False,True,False,False,True,True,True,False,1,1
1928.7,24,79.65,True,False,False,False,False,True,True,False,0,0
71.25,1,71.25,True,True,False,False,False,True,False,False,1,0
7845.8,72,113.8,True,False,True,True,True,False,False,True,1,0
1750.7,72,24.55,False,True,True,False,False,False,True,False,0,0
216.2,11,19.7,False,False,False,False,False,False,False,False,0,0
178.5,9,20.25,False,False,False,True,False,False,False,False,0,1
115.1,2,50.15,False,False,False,False,False,False,True,False,1,1
6029.0,60,100.5,True,False,False,False,False,True,True,False,1,0
2745.2,29,95.9,True,True,False,True,False,True,True,False,1,1
3721.9,49,74.45,False,False,True,False,False,True,False,True,0,0
3121.1,30,104.1,True,True,False,False,False,True,False,False,1,0
990.45,53,19.05,False,False,False,False,False,False,True,False,0,0
1004.35,39,25.0,False,False,True,True,False,False,False,False,0,0
157.65,9,19.05,False,False,False,False,False,False,False,False,0,0
3219.75,39,81.9,True,True,False,True,False,False,False,True,0,0
572.85,8,69.7,True,True,False,True,False,True,False,False,1,0
4554.85,51,90.15,True,True,False,False,False,True,True,False,0,0
1847.55,71,25.35,False,False,True,True,False,False,True,False,0,0
1766.75,71,24.65,False,False,True,True,False,True,False,False,1,0
1462.05,70,19.55,False,False,True,False,False,True,True,False,1,0
25.25,1,25.25,False,True,False,False,False,False,False,False,1,1
2193.2,38,60.0,False,False,True,True,True,True,True,True,0,0
2433.5,28,89.9,True,False,False,False,False,False,True,False,0,0
641.15,32,19.4,False,False,False,False,False,False,True,False,0,0
2398.4,49,49.8,False,False,True,True,False,False,True,False,1,0
861.85,37,24.1,False,False,True,False,False,True,True,False,0,0
583.0,10,54.25,False,True,False,False,False,False,False,True,0,0
7332.4,67,109.9,True,False,False,True,True,False,True,False,0,0
249.55,7,35.5,False,False,False,True,False,True,False,True,0,0
4475.9,51,87.55,True,False,False,False,False,False,False,False,0,0
416.45,9,45.15,False,True,False,False,False,False,False,False,0,1
788.6,9,88.4,True,False,False,False,False,True,False,False,0,0
202.3,4,50.8,False,False,False,True,False,True,False,True,0,0
6994.6,71,99.0,True,True,True,True,True,True,True,False,0,0
4116.15,50,84.4,True,False,False,False,False,True,True,False,0,1
2263.45,24,96.55,True,True,True,False,False,True,True,False,1,0
1374.35,22,59.75,False,False,False,True,True,True,True,False,0,0
4915.15,44,111.5,True,True,False,True,True,True,False,False,0,0
838.5,33,24.25,False,False,False,False,False,False,True,False,0,0
75.1,1,75.1,True,True,False,False,False,True,False,False,0,1
3715.65,54,70.15,False,False,False,False,False,True,True,False,0,1
4273.45,42,101.75,True,True,False,True,False,True,False,False,0,1
45.8,1,45.8,False,True,False,False,False,False,False,False,0,1
20.5,1,20.5,False,False,False,False,False,False,False,False,0,0
2044.75,30,70.4,False,True,False,True,True,False,False,True,0,0
30.55,1,30.55,False,False,False,False,False,False,False,True,0,0
1398.25,16,84.9,False,True,False,True,True,False,True,True,0,0
20.1,1,20.1,False,False,False,True,False,True,False,False,0,1
328.95,9,40.65,False,False,False,True,False,False,True,True,0,1
4680.05,46,101.0,True,True,False,True,False,True,True,False,1,1
69.1,1,69.1,True,True,False,True,False,True,False,False,0,1
3778.2,71,54.5,False,False,True,True,True,False,True,True,0,0
3161.4,43,75.35,True,False,False,True,False,True,False,False,0,0
2188.45,50,44.45,False,False,False,True,True,True,True,True,0,0
999.45,13,75.0,True,False,False,False,False,True,False,False,0,1
1888.65,19,100.0,True,False,False,True,False,False,True,True,0,1
3990.6,41,98.05,True,False,False,False,False,False,False,False,0,0
71.15,1,71.15,True,True,False,False,False,True,False,False,1,1
1240.25,24,54.15,False,False,False,False,False,True,False,False,0,1
2635.0,40,63.9,False,False,False,False,False,False,True,False,0,0
235.0,3,69.15,False,False,False,False,False,True,True,False,0,0
2347.85,37,64.65,False,False,False,False,True,False,False,False,0,0
7156.2,67,108.75,True,False,True,False,True,True,True,True,0,1
3089.6,32,98.85,True,True,False,False,False,True,True,False,0,0
270.8,6,49.15,False,True,False,False,False,True,True,True,0,1
2901.8,32,89.6,True,True,False,False,True,False,True,False,0,0
4949.1,59,83.25,True,True,False,False,False,True,False,False,0,0
2198.9,30,70.25,False,False,False,False,False,False,True,True,0,0
374.5,20,19.4,False,True,False,True,False,True,False,False,0,1
761.95,27,24.5,False,True,True,False,False,False,True,False,0,0
1520.9,20,79.15,True,True,False,False,True,True,False,False,1,1
190.25,9,20.1,False,False,False,True,False,False,False,False,0,0
5163.0,68,73.0,False,False,False,False,True,True,True,False,0,0
4059.85,69,61.4,False,False,True,False,True,False,True,True,0,0
2281.6,26,84.3,True,False,False,True,False,True,False,True,0,0
1356.7,69,19.9,False,False,True,True,False,False,True,False,0,0
231.45,11,20.4,False,False,True,True,False,False,False,False,0,0
50.75,1,50.75,False,False,False,True,False,False,False,False,0,0
242.4,10,20.45,False,False,False,True,False,False,True,False,0,0
4264.25,55,75.75,False,False,False,False,True,True,True,True,0,0
2774.55,44,65.4,False,True,False,True,True,False,False,True,0,0
3605.2,46,80.4,True,True,False,True,False,True,True,False,1,1
4069.9,69,59.75,False,False,True,True,True,True,True,False,0,0
874.2,11,78.5,True,True,False,True,False,True,False,False,1,0
1145.35,11,102.0,True,True,False,False,False,True,True,False,0,1
1323.7,29,48.95,False,False,False,True,False,False,False,False,0,0
5497.05,57,99.65,True,True,False,False,True,True,True,False,0,0
534.7,28,18.25,False,False,False,True,False,False,False,False,0,0
2455.05,42,54.55,False,False,False,False,True,False,False,False,0,0
38.7,2,20.65,False,False,False,False,False,False,False,False,0,1
947.4,23,40.65,False,False,False,True,True,False,False,True,0,0
357.0,18,20.45,False,False,False,False,False,False,True,False,0,0
1476.25,62,24.8,False,False,False,True,False,False,True,False,0,0
70.8,1,70.8,True,False,False,False,False,True,False,False,0,1
1448.6,16,89.05,True,False,False,True,False,True,False,True,0,1
291.9,3,96.6,True,True,False,False,False,True,False,False,0,1
5903.15,67,88.8,False,False,False,True,True,True,False,True,0,0
1201.65,62,20.05,False,False,True,True,False,True,False,False,0,0
5921.35,57,104.5,True,False,False,False,False,True,True,False,0,1
146.65,2,69.8,True,True,False,True,False,True,False,False,0,0
1759.4,23,77.15,False,False,True,False,True,True,True,True,0,0
844.45,25,35.05,False,False,True,False,True,False,False,True,0,0
7774.05,72,108.1,True,False,True,False,False,True,False,True,1,0
134.05,2,84.05,True,True,False,False,False,True,True,False,0,0
140.95,8,20.2,False,False,False,False,False,True,False,False,0,0
249.95,5,50.6,False,False,False,False,False,True,False,False,0,1
1701.65,35,49.2,False,True,False,True,False,False,False,False,0,0
592.65,24,24.6,False,True,False,True,False,False,False,False,0,0
135.75,2,71.65,True,True,False,False,False,True,True,False,0,0
7732.65,72,104.9,True,False,True,True,True,True,True,True,0,0
4282.4,41,106.5,True,True,False,False,True,True,False,True,0,0
219.65,4,49.35,False,True,False,True,True,False,False,False,0,1
2018.1,26,75.5,True,False,False,True,False,False,False,False,0,0
669.0,7,94.25,True,True,False,True,False,True,False,False,0,1
68.95,1,68.95,True,True,False,False,False,True,True,False,0,1
224.85,4,58.5,False,False,False,False,False,True,True,True,0,0
3771.5,48,78.9,False,False,True,True,False,False,False,True,0,0
196.75,2,93.85,True,True,False,True,False,True,False,False,1,1
943.85,12,79.2,False,True,False,False,True,True,True,True,1,0
6572.85,60,109.45,True,False,False,True,True,True,True,True,0,0
3175.85,55,59.2,False,True,True,True,True,True,False,True,0,0
29.15,1,29.15,False,False,False,True,False,False,False,True,0,0
20.05,1,20.05,False,False,False,True,False,False,False,False,0,0
318.9,4,76.05,True,True,False,True,False,True,False,False,0,1
24.45,1,24.45,False,False,False,True,False,True,False,False,0,1
2762.75,42,66.5,False,False,True,False,False,False,False,True,0,0
49.55,1,49.55,False,False,False,False,True,False,False,False,0,0
631.85,7,89.35,True,False,False,True,False,True,False,False,0,1
232.5,3,73.6,True,False,False,True,False,True,False,False,0,0
5919.35,72,82.65,False,False,True,False,True,True,True,False,0,0
749.25,15,49.0,False,True,False,True,False,True,False,False,0,0
307.4,4,80.35,True,True,False,True,False,True,True,False,0,1
245.15,11,25.2,False,True,False,False,False,False,False,False,0,0
134.75,5,25.45,False,False,False,False,False,False,False,False,0,0
55.8,1,55.8,False,True,False,False,True,True,False,False,1,1
8240.85,72,110.9,True,False,True,True,True,True,True,True,0,0
4266.4,55,77.75,True,False,False,False,False,True,True,False,0,0
1077.5,40,26.2,False,True,False,False,False,True,True,False,0,0
1115.6,57,19.9,False,False,True,False,False,False,True,False,0,0
79.05,1,79.05,True,True,False,True,False,True,False,False,0,1
95.0,1,95.0,True,True,False,True,True,True,True,False,0,1
25.2,1,25.2,False,False,False,False,False,False,False,False,0,1
4079.55,52,80.85,False,True,False,True,False,True,True,False,1,0
4187.75,41,98.4,True,True,False,True,False,True,False,False,1,1
2391.15,43,56.35,False,False,False,True,False,True,True,False,0,0
890.5,47,19.3,False,False,True,False,False,False,True,False,0,0
137.25,3,50.4,False,False,False,True,False,False,False,False,0,0
5154.6,66,79.4,False,False,True,True,True,False,True,True,1,1
3119.9,55,55.25,False,False,True,True,False,True,True,True,0,0
529.5,29,19.1,False,False,False,True,False,False,False,False,0,0
966.55,12,84.05,True,True,False,False,False,True,False,False,0,0
6936.85,66,105.2,True,True,False,False,False,True,True,False,0,0
3496.3,35,101.4,True,True,False,True,False,True,False,False,1,1
914.3,10,89.8,True,True,False,True,False,True,True,False,1,1
1929.0,27,75.75,True,False,False,True,False,True,True,False,0,0
5817.7,58,95.3,True,True,False,False,False,True,False,True,0,0
6110.2,54,109.75,True,False,True,True,True,False,True,True,0,1
178.8,9,19.85,False,False,False,True,False,False,False,False,0,0
28.3,2,19.3,False,False,False,True,False,False,False,False,0,1
435.0,6,69.1,True,True,False,True,False,True,False,False,0,0
2351.8,26,91.25,True,True,False,False,False,True,False,False,1,1
186.15,9,20.25,False,False,False,False,False,False,False,False,0,0
445.85,8,54.75,False,False,False,True,False,True,True,False,0,0
912.0,12,81.45,True,True,False,True,False,True,False,False,0,0
679.55,15,49.1,False,True,False,False,False,True,False,False,0,1
3581.6,43,80.2,False,True,False,True,True,True,True,False,0,0
4222.95,42,100.3,True,True,False,True,False,True,False,True,0,0
1994.3,31,65.25,False,False,False,False,True,False,False,True,0,1
5930.05,66,90.95,True,False,True,False,True,True,False,True,0,0
1505.85,18,85.45,True,True,False,False,False,True,False,True,1,1
20.0,1,20.0,False,False,False,True,False,False,False,False,0,0
5638.3,61,94.1,True,True,True,True,False,True,True,True,0,1
797.25,10,79.85,True,True,False,True,False,False,False,False,0,0
71.65,1,71.65,True,True,False,True,False,True,False,False,1,1
1359.45,18,73.55,True,True,False,False,False,True,False,False,1,0
2542.45,24,104.65,True,True,False,True,False,True,True,False,0,1
54.7,3,19.3,False,False,False,False,False,False,True,False,0,0
989.05,50,20.15,False,False,False,True,False,False,False,False,0,0
44.55,1,44.55,False,True,False,True,False,False,True,False,0,0
87.3,2,54.45,False,False,False,True,True,True,False,True,0,0
351.55,17,19.65,False,False,False,True,False,True,False,False,0,0
7297.75,69,105.0,True,True,True,True,False,True,True,False,0,0
6301.7,72,88.7,False,False,True,True,True,True,True,True,0,0
210.3,3,74.25,True,True,False,False,False,True,False,False,0,1
3822.45,50,75.15,False,False,True,True,True,True,True,False,1,0
1048.45,53,20.25,False,False,True,False,False,False,False,False,0,0
6393.65,58,109.1,True,False,True,False,True,True,True,True,0,0
1489.3,46,30.75,False,False,False,True,True,True,False,False,0,0
8061.5,72,112.9,True,False,False,True,True,True,True,True,1,0
74.2,1,74.2,True,True,False,False,False,True,False,False,1,1
518.75,6,94.05,True,False,False,False,False,True,True,False,0,0
5763.15,72,78.85,False,False,True,True,True,False,True,True,0,0
238.5,4,55.3,False,False,False,True,False,True,False,False,0,0
1031.7,52,19.35,False,False,True,False,False,False,True,False,0,0
34.8,2,20.45,False,False,False,False,False,False,False,False,0,0
1319.95,65,19.35,False,False,True,False,False,False,True,False,0,0
4388.4,43,101.0,True,True,False,True,False,True,True,False,1,1
420.2,4,100.2,True,True,False,True,False,True,True,False,0,1
2177.45,25,89.05,True,True,False,True,True,True,True,False,1,1
3950.85,51,78.65,False,False,False,False,False,True,True,True,0,0
827.05,12,74.75,False,False,False,True,False,False,False,False,0,0
3913.3,57,70.1,False,False,False,False,True,True,True,False,0,1
533.5,24,19.9,False,False,False,False,False,False,True,False,0,0
3756.45,64,58.35,False,False,False,False,False,False,True,True,0,0
443.9,4,105.65,True,True,False,False,False,True,False,True,0,1
2599.95,26,100.5,True,False,False,False,False,True,False,False,0,0
284.3,15,20.05,False,False,False,False,False,False,True,False,0,0
1740.8,64,25.65,False,False,True,True,False,False,True,False,1,0
3436.1,36,96.5,True,True,False,True,False,True,True,False,1,1
2462.55,27,95.0,True,False,False,False,False,False,True,False,0,0
70.85,1,70.85,True,False,False,True,False,False,True,False,1,1
3110.1,35,85.95,False,False,False,False,True,True,False,True,0,1
280.85,4,73.9,True,True,False,True,False,True,False,False,0,1
411.75,8,45.45,False,True,False,False,False,True,True,False,0,0
198.6,10,20.0,False,False,False,True,False,True,False,False,0,0
103.7,2,49.2,False,False,False,False,False,False,False,False,0,0
6144.55,58,109.45,True,False,True,False,True,True,True,False,0,1
4089.45,51,83.25,False,False,True,True,True,True,True,True,0,0
864.2,46,19.25,False,False,True,False,False,True,True,False,0,0
19.65,1,19.65,False,False,False,True,False,True,False,False,0,0
3249.4,46,72.8,True,False,False,True,False,False,False,False,0,0
5405.8,50,109.65,True,False,False,False,True,True,True,True,0,0
3363.8,53,65.0,False,False,False,True,False,False,True,True,0,0
7132.15,61,114.1,True,True,False,True,False,True,True,True,0,0
93.55,5,20.65,False,False,False,True,False,False,False,False,0,0
4138.9,47,86.95,False,False,False,True,True,True,False,True,0,0
5121.75,54,94.75,True,False,False,False,False,True,False,False,0,0
566.1,19,25.35,False,False,False,True,False,True,False,False,0,0
2715.3,26,105.45,True,True,True,False,False,True,False,True,0,0
1782.05,70,25.4,False,False,True,True,False,False,True,False,0,0
1742.5,17,102.55,True,True,False,True,False,True,True,False,0,0
2983.8,30,100.2,True,True,False,False,False,True,False,False,0,1
24.0,1,24.0,False,False,False,False,False,False,False,False,0,0
485.9,19,25.6,False,False,True,False,False,False,True,False,0,0
1905.7,26,73.5,False,False,True,False,False,True,True,False,0,0
1565.7,21,74.05,True,False,False,False,False,True,True,False,0,1
4858.7,50,98.25,True,True,False,True,False,True,True,False,0,0
3723.65,68,54.4,False,True,False,False,True,True,True,False,0,0
298.35,3,101.55,True,False,False,True,False,True,False,False,0,1
970.45,9,103.1,True,True,False,True,False,False,True,True,0,0
1782.0,51,34.2,False,False,True,False,True,False,True,True,0,0
405.7,9,43.75,False,True,False,False,False,True,False,False,0,0
4534.9,41,111.95,True,True,False,True,False,True,True,True,1,1
2415.95,22,100.65,True,True,False,True,False,True,False,False,0,0
1157.05,21,55.95,False,True,False,False,True,True,True,False,0,1
8297.5,71,116.05,True,False,True,True,True,True,True,True,0,0
